mc_run_id,grouping,mean_watscar,mean_watuse,sd_watscar,sd_watuse,n_participants,sex,diet_group,age_group,diet_sex_group,outliers
565,veggie_female_20-29,14566.89356,658.1252979,5699.107957,329.6814123,3752,female,veggie,20-29,veggie_female,0
565,veggie_female_30-39,15219.21634,701.5960538,5693.834833,329.2705768,3634,female,veggie,30-39,veggie_female,0
565,veggie_female_40-49,15821.29114,716.8274163,5973.209725,343.9392573,2696,female,veggie,40-49,veggie_female,0
565,veggie_female_50-59,16503.15673,734.4498374,6482.256445,374.6339521,1203,female,veggie,50-59,veggie_female,0
565,veggie_female_60-69,17867.0778,762.3594157,6700.765042,435.6861025,536,female,veggie,60-69,veggie_female,0
565,veggie_female_70-79,19480.79071,753.5983362,7335.46317,318.0118426,289,female,veggie,70-79,veggie_female,0
565,veggie_male_20-29,15669.57692,724.7454718,6473.782239,314.4089814,646,male,veggie,20-29,veggie_male,0
565,veggie_male_30-39,15906.50226,743.6341703,6143.465736,393.4866432,1221,male,veggie,30-39,veggie_male,0
565,veggie_male_40-49,16117.46706,754.7533014,5912.039102,333.0639642,961,male,veggie,40-49,veggie_male,0
565,veggie_male_50-59,16778.20019,712.7243657,6403.925722,307.6789033,426,male,veggie,50-59,veggie_male,0
565,veggie_male_60-69,17692.08928,761.9345106,6382.069178,558.2142282,229,male,veggie,60-69,veggie_male,0
565,veggie_male_70-79,19770.55186,767.3747372,8288.117584,366.7940221,158,male,veggie,70-79,veggie_male,0
566,vegan_female_20-29,11240.90453,349.3870485,6607.695538,170.4246847,487,female,vegan,20-29,vegan_female,0
566,vegan_female_30-39,11295.13856,342.7027026,6148.361508,147.9816537,376,female,vegan,30-39,vegan_female,0
566,vegan_female_40-49,11978.68418,351.9450249,9186.609771,183.7817722,219,female,vegan,40-49,vegan_female,0
566,vegan_female_50-59,12804.43697,343.8292764,8929.576396,155.1844608,106,female,vegan,50-59,vegan_female,0
566,vegan_female_60-69,12797.61022,339.1221561,8519.706108,163.6518608,81,female,vegan,60-69,vegan_female,0
566,vegan_female_70-79,12815.00606,419.4487977,7729.994543,306.3526792,25,female,vegan,70-79,vegan_female,0
566,vegan_male_20-29,13943.82765,453.5432745,7845.107065,221.3614547,198,male,vegan,20-29,vegan_male,0
566,vegan_male_30-39,13305.99485,398.3590703,7931.044795,204.0739741,251,male,vegan,30-39,vegan_male,0
566,vegan_male_40-49,12181.2734,360.9305569,6220.721705,151.507325,165,male,vegan,40-49,vegan_male,0
566,vegan_male_50-59,11978.51351,352.8725826,5473.807586,156.1260158,62,male,vegan,50-59,vegan_male,0
566,vegan_male_60-69,15050.97421,406.9468603,11122.96363,238.2541136,52,male,vegan,60-69,vegan_male,0
566,vegan_male_70-79,12075.80265,353.911776,7257.641519,155.6902142,19,male,vegan,70-79,vegan_male,0
566,veggie_female_20-29,12024.23178,462.2591927,5147.71545,152.5301382,3752,female,veggie,20-29,veggie_female,0
566,veggie_female_30-39,12111.95365,454.8714097,5092.943177,153.9346605,3634,female,veggie,30-39,veggie_female,0
566,veggie_female_40-49,12346.33953,443.9833417,5370.128714,148.4625427,2696,female,veggie,40-49,veggie_female,0
566,veggie_female_50-59,12904.30709,437.4825405,5871.47696,153.0325296,1203,female,veggie,50-59,veggie_female,0
566,veggie_female_60-69,13203.06516,443.8391328,5860.17338,156.9388721,536,female,veggie,60-69,veggie_female,0
566,veggie_female_70-79,13349.49146,441.6016364,6013.30371,143.0388277,289,female,veggie,70-79,veggie_female,0
566,veggie_male_20-29,13395.64318,533.7909117,5899.22927,193.7852693,646,male,veggie,20-29,veggie_male,0
566,veggie_male_30-39,13173.69157,517.8656165,5593.503933,180.3600886,1221,male,veggie,30-39,veggie_male,0
566,veggie_male_40-49,12862.59045,486.6641434,5263.91777,181.7138879,961,male,veggie,40-49,veggie_male,0
566,veggie_male_50-59,12686.58608,474.5778261,5047.6527,178.4913412,426,male,veggie,50-59,veggie_male,0
566,veggie_male_60-69,13262.13828,470.7487809,6059.657164,164.9664442,229,male,veggie,60-69,veggie_male,0
566,veggie_male_70-79,13883.10308,504.3878072,7334.712106,220.5683239,158,male,veggie,70-79,veggie_male,0
567,vegan_female_20-29,14316.77404,327.2969032,7158.51484,162.9036016,487,female,vegan,20-29,vegan_female,0
567,vegan_female_30-39,14537.2801,345.0699414,6396.439578,161.6184547,376,female,vegan,30-39,vegan_female,0
567,vegan_female_40-49,14708.74075,363.2831921,6861.869436,200.8234968,219,female,vegan,40-49,vegan_female,0
567,vegan_female_50-59,14373.66953,329.9391434,6204.125053,140.5552328,106,female,vegan,50-59,vegan_female,0
567,vegan_female_60-69,14444.86929,342.3248507,6814.149159,172.6487489,81,female,vegan,60-69,vegan_female,0
567,vegan_female_70-79,16341.09302,399.7192064,15790.0697,263.3421221,25,female,vegan,70-79,vegan_female,0
567,vegan_male_20-29,16409.43459,375.0102172,7295.177025,159.0083641,198,male,vegan,20-29,vegan_male,0
567,vegan_male_30-39,15140.32589,350.2534758,7292.492446,164.1129326,251,male,vegan,30-39,vegan_male,0
567,vegan_male_40-49,14065.21951,347.7758321,5591.119297,163.7215581,165,male,vegan,40-49,vegan_male,0
567,vegan_male_50-59,14656.88745,329.6717398,6533.999784,125.3507115,62,male,vegan,50-59,vegan_male,0
567,vegan_male_60-69,14760.94622,358.2460669,6240.41646,175.8230574,52,male,vegan,60-69,vegan_male,0
567,vegan_male_70-79,14873.70419,365.9421194,6875.304138,140.6321687,19,male,vegan,70-79,vegan_male,0
567,veggie_female_20-29,16401.17534,426.0869853,6817.880517,146.7612716,3752,female,veggie,20-29,veggie_female,0
567,veggie_female_30-39,16150.10605,425.3521635,6693.62018,145.2719237,3634,female,veggie,30-39,veggie_female,0
567,veggie_female_40-49,15585.11242,418.2200961,6234.528823,142.2424004,2696,female,veggie,40-49,veggie_female,0
567,veggie_female_50-59,15384.15278,418.7244134,6502.170093,150.851256,1203,female,veggie,50-59,veggie_female,0
567,veggie_female_60-69,15275.5235,425.9281322,5830.916257,154.409558,536,female,veggie,60-69,veggie_female,0
567,veggie_female_70-79,15718.38779,432.9278395,5627.126759,143.8760551,289,female,veggie,70-79,veggie_female,0
567,veggie_male_20-29,18148.1955,469.037641,7991.232459,164.7600933,646,male,veggie,20-29,veggie_male,0
567,veggie_male_30-39,17858.08423,460.9113409,8020.28537,168.2762148,1221,male,veggie,30-39,veggie_male,0
567,veggie_male_40-49,16906.32882,441.9436646,8466.116844,163.712728,961,male,veggie,40-49,veggie_male,0
567,veggie_male_50-59,16966.49599,432.9416982,9640.593567,179.9613075,426,male,veggie,50-59,veggie_male,0
567,veggie_male_60-69,15581.90588,424.5952009,5674.630611,162.9970945,229,male,veggie,60-69,veggie_male,0
567,veggie_male_70-79,17265.12185,453.9018041,11525.74594,200.508665,158,male,veggie,70-79,veggie_male,0
568,vegan_female_20-29,16378.65019,443.3550371,9668.554953,222.0676983,487,female,vegan,20-29,vegan_female,0
568,vegan_female_30-39,17270.58622,468.527042,9634.921023,207.7340672,376,female,vegan,30-39,vegan_female,0
568,vegan_female_40-49,19048.88024,503.4316886,12931.20196,255.914459,219,female,vegan,40-49,vegan_female,0
568,vegan_female_50-59,17477.34516,465.3614323,9257.243267,207.1847552,106,female,vegan,50-59,vegan_female,0
568,vegan_female_60-69,17557.17033,490.8229975,9231.630738,219.3426203,81,female,vegan,60-69,vegan_female,0
568,vegan_female_70-79,20496.16603,567.0852756,11181.87223,291.0275049,25,female,vegan,70-79,vegan_female,0
568,vegan_male_20-29,20129.94724,563.9722694,10184.9523,260.5944128,198,male,vegan,20-29,vegan_male,0
568,vegan_male_30-39,19433.24505,522.509616,10562.09013,246.3403307,251,male,vegan,30-39,vegan_male,0
568,vegan_male_40-49,19140.28689,517.2570568,10674.09017,218.3387855,165,male,vegan,40-49,vegan_male,0
568,vegan_male_50-59,17004.10367,489.2099802,6180.345742,158.4942178,62,male,vegan,50-59,vegan_male,0
568,vegan_male_60-69,21446.1932,592.6369196,12220.01147,248.0380931,52,male,vegan,60-69,vegan_male,0
568,vegan_male_70-79,19297.93667,508.2546591,9505.763927,194.5450326,19,male,vegan,70-79,vegan_male,0
568,veggie_female_20-29,17212.38626,540.1722224,7147.745561,187.4872708,3752,female,veggie,20-29,veggie_female,0
568,veggie_female_30-39,17781.44903,558.3425136,7041.758576,185.8070666,3634,female,veggie,30-39,veggie_female,0
568,veggie_female_40-49,18385.33183,571.5262768,7469.202997,193.0412752,2696,female,veggie,40-49,veggie_female,0
568,veggie_female_50-59,18842.89948,581.8678516,8003.691098,197.0982801,1203,female,veggie,50-59,veggie_female,0
568,veggie_female_60-69,19485.89749,603.4991736,8738.949813,208.7626692,536,female,veggie,60-69,veggie_female,0
568,veggie_female_70-79,19178.9186,600.7558197,7578.761034,185.488872,289,female,veggie,70-79,veggie_female,0
568,veggie_male_20-29,20003.71683,611.6120824,7946.495064,216.6808528,646,male,veggie,20-29,veggie_male,0
568,veggie_male_30-39,19785.78023,610.8728958,8459.569677,217.3599854,1221,male,veggie,30-39,veggie_male,0
568,veggie_male_40-49,19689.7593,605.2579352,7685.761777,204.9029167,961,male,veggie,40-49,veggie_male,0
568,veggie_male_50-59,18633.38348,586.3029426,6738.913125,180.193651,426,male,veggie,50-59,veggie_male,0
568,veggie_male_60-69,19338.20272,616.3251987,9217.046843,208.2283933,229,male,veggie,60-69,veggie_male,0
568,veggie_male_70-79,20118.43126,642.7459304,9540.502495,227.2280286,158,male,veggie,70-79,veggie_male,0
569,vegan_female_20-29,11280.27284,484.8393764,6381.59727,248.9674327,487,female,vegan,20-29,vegan_female,0
569,vegan_female_30-39,11493.41626,502.6055593,5250.32932,222.2572561,376,female,vegan,30-39,vegan_female,0
569,vegan_female_40-49,12320.23919,536.9193805,7377.63825,281.5397798,219,female,vegan,40-49,vegan_female,0
569,vegan_female_50-59,13014.16698,506.5795645,8045.882523,254.7488901,106,female,vegan,50-59,vegan_female,0
569,vegan_female_60-69,14038.20961,540.2572377,9584.264575,286.2785226,81,female,vegan,60-69,vegan_female,0
569,vegan_female_70-79,14660.12217,637.0617811,8839.826978,359.4847374,25,female,vegan,70-79,vegan_female,0
569,vegan_male_20-29,14378.72282,620.0690053,7652.58206,294.2838855,198,male,vegan,20-29,vegan_male,0
569,vegan_male_30-39,13720.40528,573.9367779,8484.433355,289.5797746,251,male,vegan,30-39,vegan_male,0
569,vegan_male_40-49,12633.70715,545.3622672,6530.38334,248.5500894,165,male,vegan,40-49,vegan_male,0
569,vegan_male_50-59,12832.73263,513.5842445,5946.872869,195.9585056,62,male,vegan,50-59,vegan_male,0
569,vegan_male_60-69,16164.49518,646.3672423,10987.09858,348.3221255,52,male,vegan,60-69,vegan_male,0
569,vegan_male_70-79,13864.3813,578.9924226,7048.532216,231.5537277,19,male,vegan,70-79,vegan_male,0
569,veggie_female_20-29,10202.71701,545.9984457,4026.456283,191.4196295,3752,female,veggie,20-29,veggie_female,0
569,veggie_female_30-39,10691.10862,557.7938636,4212.435043,194.7956628,3634,female,veggie,30-39,veggie_female,0
569,veggie_female_40-49,11228.47307,561.9401436,4696.526124,198.9693672,2696,female,veggie,40-49,veggie_female,0
569,veggie_female_50-59,11882.95604,571.5139308,5414.021678,212.7586397,1203,female,veggie,50-59,veggie_female,0
569,veggie_female_60-69,12589.32109,591.4785561,5966.243961,226.3290356,536,female,veggie,60-69,veggie_female,0
569,veggie_female_70-79,13028.00147,600.4028424,5825.832617,204.5221001,289,female,veggie,70-79,veggie_female,0
569,veggie_male_20-29,11652.80137,633.5479498,5661.991408,243.5434567,646,male,veggie,20-29,veggie_male,0
569,veggie_male_30-39,11868.08019,630.3554077,4985.975022,228.4009678,1221,male,veggie,30-39,veggie_male,0
569,veggie_male_40-49,12134.31274,624.042774,5226.613063,230.5449884,961,male,veggie,40-49,veggie_male,0
569,veggie_male_50-59,12290.95347,604.5224769,4906.654525,226.2062285,426,male,veggie,50-59,veggie_male,0
569,veggie_male_60-69,12943.29212,624.8309385,5872.766388,232.2600501,229,male,veggie,60-69,veggie_male,0
569,veggie_male_70-79,14243.17155,677.4866224,8957.403309,310.0636828,158,male,veggie,70-79,veggie_male,0
570,vegan_female_20-29,15122.91839,594.0861324,9101.715663,384.4764962,487,female,vegan,20-29,vegan_female,0
570,vegan_female_30-39,16251.35841,586.8695816,9354.121668,317.9333317,376,female,vegan,30-39,vegan_female,0
570,vegan_female_40-49,18240.55887,584.0457959,12491.76808,331.4649816,219,female,vegan,40-49,vegan_female,0
570,vegan_female_50-59,16654.9879,518.902164,10608.68857,270.4137832,106,female,vegan,50-59,vegan_female,0
570,vegan_female_60-69,17494.46462,523.5684793,10712.7673,277.5669311,81,female,vegan,60-69,vegan_female,0
570,vegan_female_70-79,19492.34044,735.544442,9925.365795,971.4771499,25,female,vegan,70-79,vegan_female,0
570,vegan_male_20-29,17516.18548,735.1243905,8705.357261,376.1834159,198,male,vegan,20-29,vegan_male,0
570,vegan_male_30-39,17846.90663,643.8542979,9796.694443,361.8758236,251,male,vegan,30-39,vegan_male,0
570,vegan_male_40-49,18169.53561,567.1065499,11084.65436,264.5797195,165,male,vegan,40-49,vegan_male,0
570,vegan_male_50-59,16623.39007,564.5919804,7241.638099,340.3631547,62,male,vegan,50-59,vegan_male,0
570,vegan_male_60-69,20434.98317,552.6094487,12977.76103,266.9116549,52,male,vegan,60-69,vegan_male,0
570,vegan_male_70-79,19457.94858,608.3177432,11302.96375,325.8704375,19,male,vegan,70-79,vegan_male,0
570,veggie_female_20-29,16069.83939,762.0556992,6349.47011,367.1518778,3752,female,veggie,20-29,veggie_female,0
570,veggie_female_30-39,16594.22429,746.2377312,6433.843001,359.5722083,3634,female,veggie,30-39,veggie_female,0
570,veggie_female_40-49,16777.1665,710.072119,6789.650751,333.2587628,2696,female,veggie,40-49,veggie_female,0
570,veggie_female_50-59,17060.3521,694.9196973,7557.934286,341.3174915,1203,female,veggie,50-59,veggie_female,0
570,veggie_female_60-69,18054.98627,674.756228,8668.978662,293.0703831,536,female,veggie,60-69,veggie_female,0
570,veggie_female_70-79,18416.30213,656.569486,7415.468807,229.1328823,289,female,veggie,70-79,veggie_female,0
570,veggie_male_20-29,18757.47131,857.3632108,7145.273567,441.6020285,646,male,veggie,20-29,veggie_male,0
570,veggie_male_30-39,18685.70611,842.6959091,7758.375757,427.758669,1221,male,veggie,30-39,veggie_male,0
570,veggie_male_40-49,18530.49248,783.5146022,6902.021261,490.2266432,961,male,veggie,40-49,veggie_male,0
570,veggie_male_50-59,17902.3271,763.6031583,7248.870551,534.4313899,426,male,veggie,50-59,veggie_male,0
570,veggie_male_60-69,18503.36781,688.7399522,9470.718589,300.9329566,229,male,veggie,60-69,veggie_male,0
570,veggie_male_70-79,19566.49259,772.392665,10476.65847,699.5694521,158,male,veggie,70-79,veggie_male,0
571,vegan_female_20-29,16681.25355,411.406349,8153.138738,227.8341159,487,female,vegan,20-29,vegan_female,0
571,vegan_female_30-39,16785.09321,430.0081398,7591.988002,217.1499053,376,female,vegan,30-39,vegan_female,0
571,vegan_female_40-49,18388.58552,471.7847872,10424.62914,279.8650966,219,female,vegan,40-49,vegan_female,0
571,vegan_female_50-59,18660.97481,443.088171,9961.831298,238.4379983,106,female,vegan,50-59,vegan_female,0
571,vegan_female_60-69,19398.27772,475.1260515,10334.29987,287.2708653,81,female,vegan,60-69,vegan_female,0
571,vegan_female_70-79,18823.78951,524.2968967,9447.852572,274.3548297,25,female,vegan,70-79,vegan_female,0
571,vegan_male_20-29,19817.2327,504.4005485,9886.624541,261.9786352,198,male,vegan,20-29,vegan_male,0
571,vegan_male_30-39,18904.83265,472.496756,9378.430302,257.9835753,251,male,vegan,30-39,vegan_male,0
571,vegan_male_40-49,18112.05011,460.0358478,7450.864374,218.4568493,165,male,vegan,40-49,vegan_male,0
571,vegan_male_50-59,17621.7412,431.0990091,6413.703648,167.8247396,62,male,vegan,50-59,vegan_male,0
571,vegan_male_60-69,21689.06156,541.0615595,11346.47636,310.8413279,52,male,vegan,60-69,vegan_male,0
571,vegan_male_70-79,18260.70588,514.2635694,6888.161903,204.790537,19,male,vegan,70-79,vegan_male,0
571,veggie_female_20-29,17595.08071,585.7448235,6745.91658,217.9147067,3752,female,veggie,20-29,veggie_female,0
571,veggie_female_30-39,17886.30758,594.3361536,6663.963349,223.6711854,3634,female,veggie,30-39,veggie_female,0
571,veggie_female_40-49,18368.52811,597.3947292,6877.814194,224.4281153,2696,female,veggie,40-49,veggie_female,0
571,veggie_female_50-59,19210.33512,606.4221747,7506.538403,235.0885838,1203,female,veggie,50-59,veggie_female,0
571,veggie_female_60-69,19530.7268,632.7171782,7433.688156,250.5055486,536,female,veggie,60-69,veggie_female,0
571,veggie_female_70-79,20716.70056,658.8819673,7978.655942,248.2371179,289,female,veggie,70-79,veggie_female,0
571,veggie_male_20-29,19807.06962,666.3557402,8077.923373,276.4058884,646,male,veggie,20-29,veggie_male,0
571,veggie_male_30-39,19561.48708,650.4448748,7404.034262,259.4814717,1221,male,veggie,30-39,veggie_male,0
571,veggie_male_40-49,19496.9025,637.0278548,7201.384921,248.3307882,961,male,veggie,40-49,veggie_male,0
571,veggie_male_50-59,19367.68848,610.8480974,6947.554204,227.3672936,426,male,veggie,50-59,veggie_male,0
571,veggie_male_60-69,20250.4964,642.5173244,8031.130411,261.5155885,229,male,veggie,60-69,veggie_male,0
571,veggie_male_70-79,21257.9196,689.8233116,9596.358312,308.6099392,158,male,veggie,70-79,veggie_male,0
572,vegan_female_20-29,29228.64222,523.841723,24272.49489,321.8560894,487,female,vegan,20-29,vegan_female,0
572,vegan_female_30-39,27665.89637,523.4536014,19888.69485,273.5582082,376,female,vegan,30-39,vegan_female,0
572,vegan_female_40-49,25951.54782,503.5193846,20561.99542,299.024355,219,female,vegan,40-49,vegan_female,0
572,vegan_female_50-59,22121.21019,461.9531716,15607.39035,233.3060874,106,female,vegan,50-59,vegan_female,0
572,vegan_female_60-69,19903.02004,451.8380613,15120.09043,237.7899293,81,female,vegan,60-69,vegan_female,0
572,vegan_female_70-79,32253.36717,589.118601,61015.06653,770.0214826,25,female,vegan,70-79,vegan_female,0
572,vegan_male_20-29,36128.73786,639.7932493,22254.25757,320.7797725,198,male,vegan,20-29,vegan_male,0
572,vegan_male_30-39,31043.07488,561.9392635,22694.44923,307.8526014,251,male,vegan,30-39,vegan_male,0
572,vegan_male_40-49,24971.35873,501.2317262,15976.15082,237.4665717,165,male,vegan,40-49,vegan_male,0
572,vegan_male_50-59,24311.78934,490.6286719,20789.04112,272.9993353,62,male,vegan,50-59,vegan_male,0
572,vegan_male_60-69,20562.64815,468.9291553,13651.00405,215.123888,52,male,vegan,60-69,vegan_male,0
572,vegan_male_70-79,25836.61382,500.5793465,20440.29716,260.8361626,19,male,vegan,70-79,vegan_male,0
572,veggie_female_20-29,31645.58633,661.9586109,22110.24966,305.227882,3752,female,veggie,20-29,veggie_female,0
572,veggie_female_30-39,29942.09201,644.4878232,21227.09037,297.922372,3634,female,veggie,30-39,veggie_female,0
572,veggie_female_40-49,27043.99942,612.7280624,18974.51902,272.9245211,2696,female,veggie,40-49,veggie_female,0
572,veggie_female_50-59,25179.66126,592.9394324,18977.62527,275.8649307,1203,female,veggie,50-59,veggie_female,0
572,veggie_female_60-69,22116.77168,569.9170127,13838.94017,232.4464928,536,female,veggie,60-69,veggie_female,0
572,veggie_female_70-79,20373.16459,555.4682868,10117.14271,186.4706892,289,female,veggie,70-79,veggie_female,0
572,veggie_male_20-29,36991.62565,760.3677468,26947.71666,370.2432408,646,male,veggie,20-29,veggie_male,0
572,veggie_male_30-39,35894.34843,739.4402139,26215.62815,355.6978906,1221,male,veggie,30-39,veggie_male,0
572,veggie_male_40-49,31797.8299,674.8516678,31046.30404,404.4734522,961,male,veggie,40-49,veggie_male,0
572,veggie_male_50-59,30176.37964,652.6297381,33778.61352,442.3462596,426,male,veggie,50-59,veggie_male,0
572,veggie_male_60-69,23676.39455,594.6023109,16763.85637,257.2162296,229,male,veggie,60-69,veggie_male,0
572,veggie_male_70-79,26379.55317,631.9875151,45725.25962,559.9606055,158,male,veggie,70-79,veggie_male,0
573,vegan_female_20-29,10715.81164,414.3505663,4889.057734,202.1622174,487,female,vegan,20-29,vegan_female,0
573,vegan_female_30-39,11244.68637,423.7661046,4911.045001,196.2800942,376,female,vegan,30-39,vegan_female,0
573,vegan_female_40-49,12537.98362,445.8561502,7395.214691,247.072933,219,female,vegan,40-49,vegan_female,0
573,vegan_female_50-59,12474.63636,416.6608545,6655.689526,178.0747475,106,female,vegan,50-59,vegan_female,0
573,vegan_female_60-69,12780.86459,424.3402665,6034.531601,205.7436703,81,female,vegan,60-69,vegan_female,0
573,vegan_female_70-79,12931.18798,506.7615261,5868.62061,398.4840658,25,female,vegan,70-79,vegan_female,0
573,vegan_male_20-29,12280.75823,483.5822274,5235.629537,217.9555638,198,male,vegan,20-29,vegan_male,0
573,vegan_male_30-39,11781.73142,431.6906209,4849.822616,195.3789348,251,male,vegan,30-39,vegan_male,0
573,vegan_male_40-49,11972.30397,422.0050477,5371.499849,192.7849875,165,male,vegan,40-49,vegan_male,0
573,vegan_male_50-59,11019.72127,386.7976122,3000.34988,134.230516,62,male,vegan,50-59,vegan_male,0
573,vegan_male_60-69,13250.95074,428.1591264,5835.355291,192.1473256,52,male,vegan,60-69,vegan_male,0
573,vegan_male_70-79,12211.78312,428.9831577,4747.064992,163.8024724,19,male,vegan,70-79,vegan_male,0
573,veggie_female_20-29,12516.5093,530.4548706,5340.46449,200.0102103,3752,female,veggie,20-29,veggie_female,0
573,veggie_female_30-39,12390.4734,516.3589161,5081.823026,195.2084977,3634,female,veggie,30-39,veggie_female,0
573,veggie_female_40-49,12831.93849,507.4691386,5291.014067,189.3809644,2696,female,veggie,40-49,veggie_female,0
573,veggie_female_50-59,13539.83211,514.321305,5466.980558,197.056345,1203,female,veggie,50-59,veggie_female,0
573,veggie_female_60-69,13925.3944,510.775271,6092.240228,192.2769709,536,female,veggie,60-69,veggie_female,0
573,veggie_female_70-79,14064.61534,503.7789598,5785.338891,170.1956456,289,female,veggie,70-79,veggie_female,0
573,veggie_male_20-29,13326.09727,575.3603521,5374.105997,224.283467,646,male,veggie,20-29,veggie_male,0
573,veggie_male_30-39,13068.95675,557.0061024,5246.870088,216.8593248,1221,male,veggie,30-39,veggie_male,0
573,veggie_male_40-49,12846.19747,528.2868078,4622.350331,221.7393192,961,male,veggie,40-49,veggie_male,0
573,veggie_male_50-59,12632.29711,516.151185,4750.573809,231.1481977,426,male,veggie,50-59,veggie_male,0
573,veggie_male_60-69,13192.34363,506.0568786,5174.496396,190.3932274,229,male,veggie,60-69,veggie_male,0
573,veggie_male_70-79,13314.01565,531.4201187,5442.99172,286.5137346,158,male,veggie,70-79,veggie_male,0
574,vegan_female_20-29,9969.808547,266.7311702,5142.228664,120.2237122,487,female,vegan,20-29,vegan_female,0
574,vegan_female_30-39,9885.502056,269.4737008,4842.55362,111.0624805,376,female,vegan,30-39,vegan_female,0
574,vegan_female_40-49,10975.28874,287.4356377,6717.465258,149.8185822,219,female,vegan,40-49,vegan_female,0
574,vegan_female_50-59,11258.02854,290.9497829,6142.68061,137.655523,106,female,vegan,50-59,vegan_female,0
574,vegan_female_60-69,11267.7607,310.9695382,5620.434672,157.6446101,81,female,vegan,60-69,vegan_female,0
574,vegan_female_70-79,11167.60407,322.165579,4416.520405,172.7057994,25,female,vegan,70-79,vegan_female,0
574,vegan_male_20-29,10849.96405,297.8256463,6076.100995,127.0748731,198,male,vegan,20-29,vegan_male,0
574,vegan_male_30-39,10575.67673,278.1419997,5983.075751,124.4693168,251,male,vegan,30-39,vegan_male,0
574,vegan_male_40-49,10374.06675,273.1569299,5065.218672,109.7402142,165,male,vegan,40-49,vegan_male,0
574,vegan_male_50-59,10675.79114,279.7404099,4489.36393,100.3330302,62,male,vegan,50-59,vegan_male,0
574,vegan_male_60-69,11646.70106,295.1189527,6745.527212,160.8432665,52,male,vegan,60-69,vegan_male,0
574,vegan_male_70-79,10346.65419,283.3247962,4141.807939,102.7691082,19,male,vegan,70-79,vegan_male,0
574,veggie_female_20-29,13297.90983,412.4722894,5749.421864,143.0743722,3752,female,veggie,20-29,veggie_female,0
574,veggie_female_30-39,13581.39999,411.5893417,5736.436196,147.8668164,3634,female,veggie,30-39,veggie_female,0
574,veggie_female_40-49,13998.84053,414.6829277,5980.197591,151.7835622,2696,female,veggie,40-49,veggie_female,0
574,veggie_female_50-59,15039.8946,434.2052446,6555.150852,166.1495392,1203,female,veggie,50-59,veggie_female,0
574,veggie_female_60-69,15097.85271,438.5696221,6284.926571,159.0700658,536,female,veggie,60-69,veggie_female,0
574,veggie_female_70-79,15892.77978,449.2904334,6532.834712,157.1151452,289,female,veggie,70-79,veggie_female,0
574,veggie_male_20-29,13875.43173,438.8741781,6146.261142,159.22129,646,male,veggie,20-29,veggie_male,0
574,veggie_male_30-39,13841.65784,429.7943556,6043.333451,158.1149153,1221,male,veggie,30-39,veggie_male,0
574,veggie_male_40-49,13592.06237,414.2018968,5855.070554,156.8732212,961,male,veggie,40-49,veggie_male,0
574,veggie_male_50-59,14156.51744,421.2089304,6176.988781,164.7022587,426,male,veggie,50-59,veggie_male,0
574,veggie_male_60-69,14711.92415,423.5918005,6388.511509,148.6984331,229,male,veggie,60-69,veggie_male,0
574,veggie_male_70-79,15325.17234,453.6376063,6804.828335,186.7184783,158,male,veggie,70-79,veggie_male,0
575,vegan_female_20-29,10936.93135,400.7072421,4694.104414,166.4304694,487,female,vegan,20-29,vegan_female,0
575,vegan_female_30-39,10529.28461,401.8812478,4249.067866,157.5684342,376,female,vegan,30-39,vegan_female,0
575,vegan_female_40-49,11678.02434,441.7034139,5579.697355,196.2155243,219,female,vegan,40-49,vegan_female,0
575,vegan_female_50-59,11614.73549,411.1674763,5925.217613,187.5628697,106,female,vegan,50-59,vegan_female,0
575,vegan_female_60-69,11837.07046,424.4942834,5336.07004,179.8020795,81,female,vegan,60-69,vegan_female,0
575,vegan_female_70-79,11803.6605,481.4180775,6182.643384,212.7609701,25,female,vegan,70-79,vegan_female,0
575,vegan_male_20-29,13446.43194,491.6398139,5731.175407,168.9135951,198,male,vegan,20-29,vegan_male,0
575,vegan_male_30-39,11846.21815,447.9943215,5155.040885,170.6662707,251,male,vegan,30-39,vegan_male,0
575,vegan_male_40-49,12008.89721,453.4675702,5667.978969,182.4622527,165,male,vegan,40-49,vegan_male,0
575,vegan_male_50-59,11555.57572,416.0053852,4435.681348,134.6135833,62,male,vegan,50-59,vegan_male,0
575,vegan_male_60-69,12448.82909,485.9085863,6434.666974,190.4084053,52,male,vegan,60-69,vegan_male,0
575,vegan_male_70-79,12506.95955,454.5203607,6036.336313,155.6559651,19,male,vegan,70-79,vegan_male,0
575,veggie_female_20-29,15720.89921,540.8377596,6620.365485,186.6885415,3752,female,veggie,20-29,veggie_female,0
575,veggie_female_30-39,15047.10439,534.5150424,6350.522135,183.3414409,3634,female,veggie,30-39,veggie_female,0
575,veggie_female_40-49,15623.49967,542.3973775,6588.488856,189.4726149,2696,female,veggie,40-49,veggie_female,0
575,veggie_female_50-59,15862.45302,555.0955533,6687.180386,194.5004529,1203,female,veggie,50-59,veggie_female,0
575,veggie_female_60-69,16374.87704,571.5812589,7386.341826,209.3955625,536,female,veggie,60-69,veggie_female,0
575,veggie_female_70-79,16552.95038,577.2562912,6615.60763,184.255263,289,female,veggie,70-79,veggie_female,0
575,veggie_male_20-29,17958.87533,611.3882799,7522.30861,199.9042203,646,male,veggie,20-29,veggie_male,0
575,veggie_male_30-39,16583.58137,586.3165377,7365.270822,203.4972425,1221,male,veggie,30-39,veggie_male,0
